thresold length_gain area_gain alpha budget solver time total_eca massifs_eca parcs_eca massifs_parcs_eca
3000.000 30.000 0.500 500.000 90.000 glutton_eca_inc_log=0_parallel=1 10353 6363.659 5553.877 441.924 145.822
3000.000 30.000 0.500 500.000 90.000 glutton_eca_dec_log=0_parallel=1 1812 6363.659 5553.877 441.924 145.822
3000.000 30.000 0.500 500.000 90.000 randomized_rounding_draws=10000_log=0_parallel=1 20916 6346.616 5553.877 441.924 145.822
3000.000 30.000 0.500 500.000 95.000 bogo_draws=0_log=0 0 6354.664 5553.877 441.924 145.822
3000.000 30.000 0.500 500.000 95.000 naive_eca_inc_log=0_parallel=1 183 6367.033 5553.877 441.924 145.822
3000.000 30.000 0.500 500.000 95.000 naive_eca_dec_log=0_parallel=1 188 6367.098 5553.877 441.924 145.822
3000.000 30.000 0.500 500.000 95.000 glutton_eca_inc_log=0_parallel=1 10598 6367.183 5553.877 441.924 145.822
3000.000 30.000 0.500 500.000 95.000 glutton_eca_dec_log=0_parallel=1 894 6367.183 5553.877 441.924 145.822
3000.000 30.000 0.500 500.000 95.000 randomized_rounding_draws=10000_log=0_parallel=1 20758 6351.019 5553.877 441.924 145.822
3000.000 30.000 0.500 500.000 100.000 bogo_draws=0_log=0 0 6370.166 5553.877 441.924 145.822
3000.000 30.000 0.500 500.000 100.000 naive_eca_inc_log=0_parallel=1 185 6370.166 5553.877 441.924 145.822
3000.000 30.000 0.500 500.000 100.000 naive_eca_dec_log=0_parallel=1 188 6370.166 5553.877 441.924 145.822
3000.000 30.000 0.500 500.000 100.000 glutton_eca_inc_log=0_parallel=1 10640 6370.166 5553.877 441.924 145.822
3000.000 30.000 0.500 500.000 100.000 glutton_eca_dec_log=0_parallel=1 14 6370.166 5553.877 441.924 145.822
3000.000 30.000 0.500 500.000 100.000 randomized_rounding_draws=10000_log=0_parallel=1 21403 6348.685 5553.877 441.924 145.822
3000.000 100.000 0.000 500.000 5.000 bogo_draws=0_log=0 0 6141.613 5553.874 441.924 145.816
3000.000 100.000 0.000 500.000 5.000 naive_eca_inc_log=0_parallel=1 182 6141.645 5553.888 441.924 145.834
3000.000 100.000 0.000 500.000 5.000 naive_eca_dec_log=0_parallel=1 181 6141.645 5553.888 441.924 145.834
3000.000 100.000 0.000 500.000 5.000 glutton_eca_inc_log=0_parallel=1 1105 6141.645 5553.888 441.924 145.834
3000.000 100.000 0.000 500.000 5.000 glutton_eca_dec_log=0_parallel=1 10491 6141.645 5553.888 441.924 145.834
3000.000 100.000 0.000 500.000 5.000 randomized_rounding_draws=10000_log=0_parallel=1 17703 6141.645 5553.888 441.924 145.834
3000.000 100.000 0.000 500.000 10.000 bogo_draws=0_log=0 0 6141.614 5553.874 441.924 145.817
3000.000 100.000 0.000 500.000 10.000 naive_eca_inc_log=0_parallel=1 179 6141.652 5553.889 441.924 145.839
3000.000 100.000 0.000 500.000 10.000 naive_eca_dec_log=0_parallel=1 181 6141.652 5553.889 441.924 145.838
3000.000 100.000 0.000 500.000 10.000 glutton_eca_inc_log=0_parallel=1 1966 6141.652 5553.889 441.924 145.839
3000.000 100.000 0.000 500.000 10.000 glutton_eca_dec_log=0_parallel=1 10302 6141.652 5553.889 441.924 145.839
3000.000 100.000 0.000 500.000 10.000 randomized_rounding_draws=10000_log=0_parallel=1 17375 6141.651 5553.888 441.924 145.839
3000.000 100.000 0.000 500.000 15.000 bogo_draws=0_log=0 0 6141.615 5553.874 441.924 145.817
3000.000 100.000 0.000 500.000 15.000 naive_eca_inc_log=0_parallel=1 183 6141.654 5553.889 441.925 145.840
3000.000 100.000 0.000 500.000 15.000 naive_eca_dec_log=0_parallel=1 187 6141.654 5553.889 441.925 145.840
3000.000 100.000 0.000 500.000 15.000 glutton_eca_inc_log=0_parallel=1 2784 6141.654 5553.889 441.925 145.840
3000.000 100.000 0.000 500.000 15.000 glutton_eca_dec_log=0_parallel=1 10026 6141.654 5553.889 441.925 145.840
3000.000 100.000 0.000 500.000 15.000 randomized_rounding_draws=10000_log=0_parallel=1 17355 6141.653 5553.888 441.925 145.840
3000.000 100.000 0.000 500.000 20.000 bogo_draws=0_log=0 0 6141.615 5553.874 441.924 145.817
3000.000 100.000 0.000 500.000 20.000 naive_eca_inc_log=0_parallel=1 183 6141.654 5553.889 441.925 145.840
3000.000 100.000 0.000 500.000 20.000 naive_eca_dec_log=0_parallel=1 189 6141.654 5553.889 441.925 145.840
3000.000 100.000 0.000 500.000 20.000 glutton_eca_inc_log=0_parallel=1 3595 6141.654 5553.889 441.925 145.840
3000.000 100.000 0.000 500.000 20.000 glutton_eca_dec_log=0_parallel=1 9768 6141.654 5553.889 441.925 145.840
3000.000 100.000 0.000 500.000 20.000 randomized_rounding_draws=10000_log=0_parallel=1 17481 6141.653 5553.888 441.925 145.840
3000.000 100.000 0.000 500.000 25.000 bogo_draws=0_log=0 0 6141.616 5553.874 441.924 145.818
3000.000 100.000 0.000 500.000 25.000 naive_eca_inc_log=0_parallel=1 180 6141.655 5553.890 441.925 145.840
3000.000 100.000 0.000 500.000 25.000 naive_eca_dec_log=0_parallel=1 180 6141.655 5553.890 441.925 145.840
3000.000 100.000 0.000 500.000 25.000 glutton_eca_inc_log=0_parallel=1 4369 6141.655 5553.890 441.925 145.840
3000.000 100.000 0.000 500.000 25.000 glutton_eca_dec_log=0_parallel=1 9504 6141.655 5553.890 441.925 145.840
3000.000 100.000 0.000 500.000 25.000 randomized_rounding_draws=10000_log=0_parallel=1 17410 6141.653 5553.888 441.925 145.840
3000.000 100.000 0.000 500.000 30.000 bogo_draws=0_log=0 0 6141.619 5553.874 441.924 145.820
3000.000 100.000 0.000 500.000 30.000 naive_eca_inc_log=0_parallel=1 183 6141.655 5553.890 441.925 145.840
3000.000 100.000 0.000 500.000 30.000 naive_eca_dec_log=0_parallel=1 188 6141.655 5553.890 441.925 145.840
3000.000 100.000 0.000 500.000 30.000 glutton_eca_inc_log=0_parallel=1 5056 6141.655 5553.890 441.925 145.840
3000.000 100.000 0.000 500.000 30.000 glutton_eca_dec_log=0_parallel=1 9149 6141.655 5553.890 441.925 145.840
3000.000 100.000 0.000 500.000 30.000 randomized_rounding_draws=10000_log=0_parallel=1 17337 6141.653 5553.888 441.925 145.840
3000.000 100.000 0.000 500.000 35.000 bogo_draws=0_log=0 0 6141.619 5553.874 441.924 145.820
3000.000 100.000 0.000 500.000 35.000 naive_eca_inc_log=0_parallel=1 185 6141.655 5553.890 441.925 145.840
3000.000 100.000 0.000 500.000 35.000 naive_eca_dec_log=0_parallel=1 189 6141.655 5553.890 441.925 145.840
3000.000 100.000 0.000 500.000 35.000 glutton_eca_inc_log=0_parallel=1 5736 6141.655 5553.890 441.925 145.840
3000.000 100.000 0.000 500.000 35.000 glutton_eca_dec_log=0_parallel=1 8808 6141.655 5553.890 441.925 145.840
3000.000 100.000 0.000 500.000 35.000 randomized_rounding_draws=10000_log=0_parallel=1 17450 6141.653 5553.888 441.925 145.840
3000.000 100.000 0.000 500.000 40.000 bogo_draws=0_log=0 0 6141.619 5553.874 441.924 145.820
3000.000 100.000 0.000 500.000 40.000 naive_eca_inc_log=0_parallel=1 185 6141.655 5553.890 441.925 145.840
3000.000 100.000 0.000 500.000 40.000 naive_eca_dec_log=0_parallel=1 184 6141.655 5553.890 441.925 145.840
3000.000 100.000 0.000 500.000 40.000 glutton_eca_inc_log=0_parallel=1 6326 6141.655 5553.890 441.925 145.840
3000.000 100.000 0.000 500.000 40.000 glutton_eca_dec_log=0_parallel=1 8335 6141.655 5553.890 441.925 145.840
3000.000 100.000 0.000 500.000 40.000 randomized_rounding_draws=10000_log=0_parallel=1 17622 6141.653 5553.888 441.925 145.840
3000.000 100.000 0.000 500.000 45.000 bogo_draws=0_log=0 0 6141.622 5553.874 441.924 145.824
3000.000 100.000 0.000 500.000 45.000 naive_eca_inc_log=0_parallel=1 185 6141.655 5553.890 441.925 145.840
3000.000 100.000 0.000 500.000 45.000 naive_eca_dec_log=0_parallel=1 180 6141.655 5553.890 441.925 145.840
3000.000 100.000 0.000 500.000 45.000 glutton_eca_inc_log=0_parallel=1 6886 6141.655 5553.890 441.925 145.840
3000.000 100.000 0.000 500.000 45.000 glutton_eca_dec_log=0_parallel=1 7857 6141.655 5553.890 441.925 145.840
3000.000 100.000 0.000 500.000 45.000 randomized_rounding_draws=10000_log=0_parallel=1 17731 6141.653 5553.888 441.925 145.840
3000.000 100.000 0.000 500.000 50.000 bogo_draws=0_log=0 0 6141.625 5553.874 441.924 145.827
3000.000 100.000 0.000 500.000 50.000 naive_eca_inc_log=0_parallel=1 180 6141.655 5553.890 441.925 145.840
3000.000 100.000 0.000 500.000 50.000 naive_eca_dec_log=0_parallel=1 177 6141.655 5553.890 441.925 145.840
3000.000 100.000 0.000 500.000 50.000 glutton_eca_inc_log=0_parallel=1 7450 6141.655 5553.890 441.925 145.840
3000.000 100.000 0.000 500.000 50.000 glutton_eca_dec_log=0_parallel=1 7301 6141.655 5553.890 441.925 145.840
3000.000 100.000 0.000 500.000 50.000 randomized_rounding_draws=10000_log=0_parallel=1 17467 6141.653 5553.888 441.925 145.840
3000.000 100.000 0.000 500.000 55.000 bogo_draws=0_log=0 0 6141.634 5553.874 441.924 145.835
3000.000 100.000 0.000 500.000 55.000 naive_eca_inc_log=0_parallel=1 183 6141.655 5553.890 441.925 145.840
3000.000 100.000 0.000 500.000 55.000 naive_eca_dec_log=0_parallel=1 185 6141.655 5553.890 441.925 145.840
3000.000 100.000 0.000 500.000 55.000 glutton_eca_inc_log=0_parallel=1 7987 6141.655 5553.890 441.925 145.840
3000.000 100.000 0.000 500.000 55.000 glutton_eca_dec_log=0_parallel=1 6729 6141.655 5553.890 441.925 145.840
3000.000 100.000 0.000 500.000 55.000 randomized_rounding_draws=10000_log=0_parallel=1 17462 6141.653 5553.888 441.925 145.840
3000.000 100.000 0.000 500.000 60.000 bogo_draws=0_log=0 0 6141.636 5553.874 441.924 145.838
3000.000 100.000 0.000 500.000 60.000 naive_eca_inc_log=0_parallel=1 178 6141.655 5553.890 441.925 145.840
3000.000 100.000 0.000 500.000 60.000 naive_eca_dec_log=0_parallel=1 186 6141.655 5553.890 441.925 145.840
3000.000 100.000 0.000 500.000 60.000 glutton_eca_inc_log=0_parallel=1 8454 6141.655 5553.890 441.925 145.840
3000.000 100.000 0.000 500.000 60.000 glutton_eca_dec_log=0_parallel=1 6180 6141.655 5553.890 441.925 145.840
3000.000 100.000 0.000 500.000 60.000 randomized_rounding_draws=10000_log=0_parallel=1 17442 6141.653 5553.888 441.925 145.840
3000.000 100.000 0.000 500.000 65.000 bogo_draws=0_log=0 0 6141.637 5553.874 441.924 145.838
3000.000 100.000 0.000 500.000 65.000 naive_eca_inc_log=0_parallel=1 180 6141.655 5553.890 441.925 145.840
3000.000 100.000 0.000 500.000 65.000 naive_eca_dec_log=0_parallel=1 179 6141.655 5553.890 441.925 145.840
3000.000 100.000 0.000 500.000 65.000 glutton_eca_inc_log=0_parallel=1 8929 6141.655 5553.890 441.925 145.840
3000.000 100.000 0.000 500.000 65.000 glutton_eca_dec_log=0_parallel=1 5561 6141.655 5553.890 441.925 145.840
3000.000 100.000 0.000 500.000 65.000 randomized_rounding_draws=10000_log=0_parallel=1 17273 6141.653 5553.888 441.925 145.840
3000.000 100.000 0.000 500.000 70.000 bogo_draws=0_log=0 0 6141.637 5553.874 441.924 145.838
3000.000 100.000 0.000 500.000 70.000 naive_eca_inc_log=0_parallel=1 190 6141.655 5553.890 441.925 145.840
3000.000 100.000 0.000 500.000 70.000 naive_eca_dec_log=0_parallel=1 189 6141.655 5553.890 441.925 145.840
3000.000 100.000 0.000 500.000 70.000 glutton_eca_inc_log=0_parallel=1 9303 6141.655 5553.890 441.925 145.840
3000.000 100.000 0.000 500.000 70.000 glutton_eca_dec_log=0_parallel=1 4898 6141.655 5553.890 441.925 145.840
3000.000 100.000 0.000 500.000 70.000 randomized_rounding_draws=10000_log=0_parallel=1 17439 6141.653 5553.888 441.925 145.840
3000.000 100.000 0.000 500.000 75.000 bogo_draws=0_log=0 0 6141.638 5553.874 441.924 145.840
3000.000 100.000 0.000 500.000 75.000 naive_eca_inc_log=0_parallel=1 183 6141.655 5553.890 441.925 145.840
3000.000 100.000 0.000 500.000 75.000 naive_eca_dec_log=0_parallel=1 181 6141.655 5553.890 441.925 145.840
3000.000 100.000 0.000 500.000 75.000 glutton_eca_inc_log=0_parallel=1 9608 6141.655 5553.890 441.925 145.840
3000.000 100.000 0.000 500.000 75.000 glutton_eca_dec_log=0_parallel=1 4190 6141.655 5553.890 441.925 145.840
3000.000 100.000 0.000 500.000 75.000 randomized_rounding_draws=10000_log=0_parallel=1 17556 6141.653 5553.888 441.925 145.840
3000.000 100.000 0.000 500.000 80.000 bogo_draws=0_log=0 0 6141.638 5553.874 441.924 145.840
3000.000 100.000 0.000 500.000 80.000 naive_eca_inc_log=0_parallel=1 185 6141.655 5553.890 441.925 145.840
3000.000 100.000 0.000 500.000 80.000 naive_eca_dec_log=0_parallel=1 193 6141.655 5553.890 441.925 145.840
3000.000 100.000 0.000 500.000 80.000 glutton_eca_inc_log=0_parallel=1 9917 6141.655 5553.890 441.925 145.840
3000.000 100.000 0.000 500.000 80.000 glutton_eca_dec_log=0_parallel=1 3400 6141.655 5553.890 441.925 145.840
3000.000 100.000 0.000 500.000 80.000 randomized_rounding_draws=10000_log=0_parallel=1 17369 6141.653 5553.888 441.925 145.840
3000.000 100.000 0.000 500.000 85.000 bogo_draws=0_log=0 0 6141.638 5553.874 441.924 145.840
3000.000 100.000 0.000 500.000 85.000 naive_eca_inc_log=0_parallel=1 182 6141.655 5553.890 441.925 145.840
3000.000 100.000 0.000 500.000 85.000 naive_eca_dec_log=0_parallel=1 180 6141.655 5553.890 441.925 145.840
3000.000 100.000 0.000 500.000 85.000 glutton_eca_inc_log=0_parallel=1 10096 6141.655 5553.890 441.925 145.840
3000.000 100.000 0.000 500.000 85.000 glutton_eca_dec_log=0_parallel=1 2611 6141.655 5553.890 441.925 145.840
3000.000 100.000 0.000 500.000 85.000 randomized_rounding_draws=10000_log=0_parallel=1 17289 6141.653 5553.888 441.925 145.840
3000.000 100.000 0.000 500.000 90.000 bogo_draws=0_log=0 0 6141.639 5553.874 441.925 145.840
3000.000 100.000 0.000 500.000 90.000 naive_eca_inc_log=0_parallel=1 179 6141.655 5553.890 441.925 145.840
3000.000 100.000 0.000 500.000 90.000 naive_eca_dec_log=0_parallel=1 191 6141.655 5553.890 441.925 145.840
3000.000 100.000 0.000 500.000 90.000 glutton_eca_inc_log=0_parallel=1 10365 6141.655 5553.890 441.925 145.840
3000.000 100.000 0.000 500.000 90.000 glutton_eca_dec_log=0_parallel=1 1786 6141.655 5553.890 441.925 145.840
3000.000 100.000 0.000 500.000 90.000 randomized_rounding_draws=10000_log=0_parallel=1 17309 6141.653 5553.888 441.925 145.840
3000.000 100.000 0.000 500.000 95.000 bogo_draws=0_log=0 0 6141.655 5553.890 441.925 145.840
3000.000 100.000 0.000 500.000 95.000 naive_eca_inc_log=0_parallel=1 183 6141.655 5553.890 441.925 145.840
3000.000 100.000 0.000 500.000 95.000 naive_eca_dec_log=0_parallel=1 191 6141.655 5553.890 441.925 145.840
3000.000 100.000 0.000 500.000 95.000 glutton_eca_inc_log=0_parallel=1 10594 6141.655 5553.890 441.925 145.840
3000.000 100.000 0.000 500.000 95.000 glutton_eca_dec_log=0_parallel=1 887 6141.655 5553.890 441.925 145.840
3000.000 100.000 0.000 500.000 95.000 randomized_rounding_draws=10000_log=0_parallel=1 17315 6141.653 5553.888 441.925 145.840
3000.000 100.000 0.000 500.000 100.000 bogo_draws=0_log=0 0 6141.655 5553.890 441.925 145.840
3000.000 100.000 0.000 500.000 100.000 naive_eca_inc_log=0_parallel=1 181 6141.655 5553.890 441.925 145.840
3000.000 100.000 0.000 500.000 100.000 naive_eca_dec_log=0_parallel=1 188 6141.655 5553.890 441.925 145.840
3000.000 100.000 0.000 500.000 100.000 glutton_eca_inc_log=0_parallel=1 10765 6141.655 5553.890 441.925 145.840
3000.000 100.000 0.000 500.000 100.000 glutton_eca_dec_log=0_parallel=1 14 6141.655 5553.890 441.925 145.840
3000.000 100.000 0.000 500.000 100.000 randomized_rounding_draws=10000_log=0_parallel=1 17602 6141.655 5553.890 441.925 145.840
3000.000 100.000 0.500 500.000 5.000 bogo_draws=0_log=0 0 6154.385 5553.874 441.924 145.816
3000.000 100.000 0.500 500.000 5.000 naive_eca_inc_log=0_parallel=1 194 6183.779 5553.872 441.924 145.816
3000.000 100.000 0.500 500.000 5.000 naive_eca_dec_log=0_parallel=1 180 6184.061 5553.872 441.924 145.816
3000.000 100.000 0.500 500.000 5.000 glutton_eca_inc_log=0_parallel=1 1088 6184.061 5553.872 441.924 145.816
3000.000 100.000 0.500 500.000 5.000 glutton_eca_dec_log=0_parallel=1 10535 6184.061 5553.872 441.924 145.816
3000.000 100.000 0.500 500.000 5.000 randomized_rounding_draws=10000_log=0_parallel=1 18007 6179.069 5553.872 441.924 145.816
3000.000 100.000 0.500 500.000 10.000 bogo_draws=0_log=0 0 6161.618 5553.874 441.924 145.817
3000.000 100.000 0.500 500.000 10.000 naive_eca_inc_log=0_parallel=1 192 6217.131 5553.873 441.924 145.827
3000.000 100.000 0.500 500.000 10.000 naive_eca_dec_log=0_parallel=1 188 6217.131 5553.873 441.924 145.827
3000.000 100.000 0.500 500.000 10.000 glutton_eca_inc_log=0_parallel=1 1987 6217.131 5553.873 441.924 145.827
3000.000 100.000 0.500 500.000 10.000 glutton_eca_dec_log=0_parallel=1 10343 6217.131 5553.873 441.924 145.827
3000.000 100.000 0.500 500.000 10.000 randomized_rounding_draws=10000_log=0_parallel=1 18756 6212.005 5553.873 441.924 145.827
3000.000 100.000 0.500 500.000 15.000 bogo_draws=0_log=0 0 6172.706 5553.874 441.924 145.817
3000.000 100.000 0.500 500.000 15.000 naive_eca_inc_log=0_parallel=1 182 6241.579 5553.873 441.924 145.827
3000.000 100.000 0.500 500.000 15.000 naive_eca_dec_log=0_parallel=1 183 6241.579 5553.873 441.924 145.827
3000.000 100.000 0.500 500.000 15.000 glutton_eca_inc_log=0_parallel=1 2786 6241.579 5553.873 441.924 145.827
3000.000 100.000 0.500 500.000 15.000 glutton_eca_dec_log=0_parallel=1 10084 6241.579 5553.873 441.924 145.827
3000.000 100.000 0.500 500.000 15.000 randomized_rounding_draws=10000_log=0_parallel=1 19278 6233.227 5553.873 441.924 145.829
3000.000 100.000 0.500 500.000 20.000 bogo_draws=0_log=0 0 6193.815 5553.874 441.924 145.817
3000.000 100.000 0.500 500.000 20.000 naive_eca_inc_log=0_parallel=1 185 6260.114 5553.873 441.924 145.829
3000.000 100.000 0.500 500.000 20.000 naive_eca_dec_log=0_parallel=1 182 6260.183 5553.873 441.924 145.830
3000.000 100.000 0.500 500.000 20.000 glutton_eca_inc_log=0_parallel=1 3583 6260.186 5553.873 441.924 145.830
3000.000 100.000 0.500 500.000 20.000 glutton_eca_dec_log=0_parallel=1 9840 6260.186 5553.873 441.924 145.830
3000.000 100.000 0.500 500.000 20.000 randomized_rounding_draws=10000_log=0_parallel=1 20048 6249.753 5553.873 441.924 145.833
3000.000 100.000 0.500 500.000 25.000 bogo_draws=0_log=0 0 6204.487 5553.874 441.924 145.818
3000.000 100.000 0.500 500.000 25.000 naive_eca_inc_log=0_parallel=1 182 6275.969 5553.873 441.924 145.833
3000.000 100.000 0.500 500.000 25.000 naive_eca_dec_log=0_parallel=1 188 6275.969 5553.873 441.924 145.833
3000.000 100.000 0.500 500.000 25.000 glutton_eca_inc_log=0_parallel=1 4338 6275.969 5553.873 441.924 145.833
3000.000 100.000 0.500 500.000 25.000 glutton_eca_dec_log=0_parallel=1 9506 6275.969 5553.873 441.924 145.833
3000.000 100.000 0.500 500.000 25.000 randomized_rounding_draws=10000_log=0_parallel=1 21026 6266.097 5553.873 441.924 145.833
3000.000 100.000 0.500 500.000 30.000 bogo_draws=0_log=0 0 6213.549 5553.874 441.924 145.820
3000.000 100.000 0.500 500.000 30.000 naive_eca_inc_log=0_parallel=1 184 6289.314 5553.888 441.924 145.833
3000.000 100.000 0.500 500.000 30.000 naive_eca_dec_log=0_parallel=1 183 6289.109 5553.888 441.924 145.833
3000.000 100.000 0.500 500.000 30.000 glutton_eca_inc_log=0_parallel=1 5083 6289.314 5553.888 441.924 145.833
3000.000 100.000 0.500 500.000 30.000 glutton_eca_dec_log=0_parallel=1 9212 6289.314 5553.888 441.924 145.833
3000.000 100.000 0.500 500.000 30.000 randomized_rounding_draws=10000_log=0_parallel=1 21003 6278.100 5553.873 441.924 145.833
3000.000 100.000 0.500 500.000 35.000 bogo_draws=0_log=0 0 6224.205 5553.874 441.924 145.820
3000.000 100.000 0.500 500.000 35.000 naive_eca_inc_log=0_parallel=1 181 6300.557 5553.888 441.924 145.833
3000.000 100.000 0.500 500.000 35.000 naive_eca_dec_log=0_parallel=1 196 6301.065 5553.888 441.924 145.833
3000.000 100.000 0.500 500.000 35.000 glutton_eca_inc_log=0_parallel=1 5723 6301.061 5553.888 441.924 145.833
3000.000 100.000 0.500 500.000 35.000 glutton_eca_dec_log=0_parallel=1 8788 6301.065 5553.888 441.924 145.833
3000.000 100.000 0.500 500.000 35.000 randomized_rounding_draws=10000_log=0_parallel=1 22451 6300.797 5553.888 441.924 145.833
3000.000 100.000 0.500 500.000 40.000 bogo_draws=0_log=0 0 6233.017 5553.874 441.924 145.820
3000.000 100.000 0.500 500.000 40.000 naive_eca_inc_log=0_parallel=1 186 6311.738 5553.888 441.924 145.833
3000.000 100.000 0.500 500.000 40.000 naive_eca_dec_log=0_parallel=1 184 6311.316 5553.888 441.924 145.833
3000.000 100.000 0.500 500.000 40.000 glutton_eca_inc_log=0_parallel=1 6331 6311.738 5553.888 441.924 145.833
3000.000 100.000 0.500 500.000 40.000 glutton_eca_dec_log=0_parallel=1 8343 6311.738 5553.888 441.924 145.833
3000.000 100.000 0.500 500.000 40.000 randomized_rounding_draws=10000_log=0_parallel=1 22417 6298.721 5553.873 441.924 145.833
3000.000 100.000 0.500 500.000 45.000 bogo_draws=0_log=0 0 6240.456 5553.874 441.924 145.824
3000.000 100.000 0.500 500.000 45.000 naive_eca_inc_log=0_parallel=1 183 6321.268 5553.888 441.924 145.833
3000.000 100.000 0.500 500.000 45.000 naive_eca_dec_log=0_parallel=1 183 6320.994 5553.888 441.924 145.833
3000.000 100.000 0.500 500.000 45.000 glutton_eca_inc_log=0_parallel=1 6901 6321.329 5553.888 441.924 145.833
3000.000 100.000 0.500 500.000 45.000 glutton_eca_dec_log=0_parallel=1 7865 6321.299 5553.888 441.924 145.833
3000.000 100.000 0.500 500.000 45.000 randomized_rounding_draws=10000_log=0_parallel=1 22111 6308.916 5553.888 441.924 145.833
